Annual Clients,Infraction Type,Infraction Timeline,Public Complaints,Sentiment Analysis,Inspection Results,Total Risk Score,Risk Category
2,3,1,3,1,2,12,Moderate
2,2,1,3,2,1,11,Moderate
2,1,1,1,1,2,8,Moderate
2,1,3,1,2,1,9,Moderate
2,2,2,2,1,2,12,Moderate
2,1,2,1,1,2,10,Moderate
2,1,1,1,1,2,8,Moderate
2,2,2,2,2,2,13,High
2,1,2,2,1,1,10,Moderate
2,3,3,1,2,2,12,Moderate
2,2,1,3,1,1,10,Moderate
2,3,1,1,2,2,11,Moderate
2,1,3,2,1,1,11,Moderate
2,2,2,2,2,1,14,High
2,1,1,2,1,1,10,Moderate
2,1,1,1,1,2,8,Moderate
2,1,3,1,2,1,9,Moderate
2,1,1,3,1,1,9,Moderate
2,1,3,1,1,1,8,Moderate
2,2,1,3,1,2,11,Moderate
2,2,3,3,2,2,13,High
2,1,2,2,2,1,13,High
2,1,3,1,1,2,9,Moderate
2,2,1,1,1,2,9,Moderate
2,3,3,1,1,1,10,Moderate
2,1,1,3,1,1,9,Moderate
2,1,1,1,2,1,10,Moderate
2,2,3,1,1,2,10,Moderate
2,1,3,1,2,2,10,Moderate
2,1,1,1,2,1,10,Moderate
2,3,1,2,1,1,10,Moderate
2,2,2,1,1,1,10,Moderate
2,2,1,2,1,1,9,Moderate
2,1,3,1,1,2,9,Moderate
2,2,2,1,2,2,12,Moderate
2,1,3,1,1,2,9,Moderate
2,1,1,1,1,2,8,Moderate
2,1,3,1,1,1,10,Moderate
2,3,3,1,1,1,10,Moderate
2,3,3,1,1,2,11,Moderate
2,2,1,3,1,1,12,Moderate
2,1,1,1,1,1,7,Moderate
2,2,3,2,2,2,12,Moderate
2,1,1,1,1,2,8,Moderate
2,2,3,1,2,2,11,Moderate
2,2,1,2,1,1,9,Moderate
2,2,1,1,1,1,8,Moderate
2,1,3,3,1,2,11,Moderate
2,1,2,2,1,1,12,Moderate
2,2,1,1,1,1,8,Moderate
2,1,3,3,1,1,12,Moderate
2,1,1,3,1,1,11,Moderate
2,1,1,1,1,2,8,Moderate
2,2,1,1,1,2,9,Moderate
2,1,3,2,2,1,10,Moderate
2,2,2,1,2,1,11,Moderate
2,2,3,2,1,1,10,Moderate
2,2,1,1,1,1,8,Moderate
2,1,1,3,2,1,10,Moderate
2,2,1,2,2,1,10,Moderate
2,1,2,3,1,1,11,Moderate
2,3,1,2,1,1,10,Moderate
2,2,1,2,1,1,11,Moderate
2,1,3,2,2,1,12,Moderate
2,3,1,1,2,2,11,Moderate
2,3,2,3,1,1,15,High
2,1,3,3,2,2,12,Moderate
2,1,1,1,2,1,8,Moderate
2,1,3,2,1,1,9,Moderate
2,1,2,3,1,2,12,Moderate
2,3,1,2,1,1,12,Moderate
2,3,1,3,1,1,11,Moderate
2,2,3,1,1,2,10,Moderate
2,1,3,2,1,2,10,Moderate
2,2,1,2,1,2,10,Moderate
2,1,1,3,1,1,11,Moderate
2,2,2,2,1,1,11,Moderate
2,1,2,1,2,1,10,Moderate
2,2,3,1,1,1,9,Moderate
2,3,2,1,1,2,12,Moderate
2,1,3,1,1,1,8,Moderate
2,1,1,2,2,2,10,Moderate
2,2,1,1,1,1,8,Moderate
2,2,3,2,1,2,11,Moderate
2,2,2,2,1,1,11,Moderate
2,1,3,1,1,2,9,Moderate
2,1,3,1,1,2,9,Moderate
2,1,2,2,1,2,11,Moderate
2,1,1,2,1,1,10,Moderate
2,1,2,2,1,1,10,Moderate
2,2,2,1,1,1,10,Moderate
2,2,1,3,1,2,11,Moderate
2,3,1,1,1,2,10,Moderate
2,2,2,1,2,1,13,High
2,2,2,2,1,1,13,High
2,1,1,2,1,1,10,Moderate
2,3,1,1,1,1,9,Moderate
2,3,3,1,1,1,12,Moderate
2,2,1,2,2,1,10,Moderate
2,2,1,2,1,1,11,Moderate
3,2,3,1,2,1,13,High
3,2,2,3,1,1,15,High
3,3,2,3,2,2,16,High
3,3,3,3,2,1,16,High
3,3,1,3,2,1,15,High
3,2,2,3,2,1,16,High
3,3,2,2,1,1,15,High
3,3,3,3,2,1,14,High
3,2,2,3,2,1,16,High
3,3,2,3,2,1,17,High
3,3,1,3,2,1,15,High
3,3,3,3,2,1,16,High
3,3,2,3,2,1,17,High
3,3,3,3,2,1,14,High
3,3,2,3,2,2,16,High
3,3,2,2,2,2,15,High
3,3,2,3,2,1,17,High
3,3,2,3,2,1,17,High
3,2,2,3,2,1,16,High
3,3,1,3,2,1,15,High
3,2,2,3,2,1,16,High
3,2,2,2,2,1,15,High
3,3,2,3,2,1,17,High
3,3,3,2,2,1,15,High
3,3,3,1,2,2,13,High
3,3,3,2,2,2,14,High
3,3,2,2,1,2,14,High
3,3,2,1,2,1,15,High
3,3,2,1,2,1,15,High
3,3,3,2,1,2,13,High
3,3,2,1,2,1,13,High
3,2,2,2,2,2,14,High
3,3,3,3,2,1,16,High
3,3,1,2,1,2,12,Moderate
3,2,2,3,2,2,15,High
3,2,2,3,2,1,16,High
3,2,2,3,2,1,16,High
3,3,2,3,2,1,15,High
3,2,2,3,2,1,16,High
3,2,2,3,2,2,15,High
3,2,2,2,2,1,15,High
3,1,2,3,2,1,15,High
3,3,2,3,2,1,17,High
3,2,2,2,2,1,15,High
3,3,2,3,2,1,17,High
3,1,2,3,2,2,14,High
3,2,3,1,2,1,13,High
3,3,3,2,2,2,14,High
3,2,3,3,2,1,15,High
3,2,2,1,2,2,13,High
3,3,3,3,2,1,16,High
3,3,2,2,2,1,16,High
3,3,2,3,2,2,16,High
3,3,2,3,1,1,16,High
3,2,2,3,2,2,15,High
3,3,2,3,2,1,17,High
3,3,2,2,2,2,15,High
3,2,2,2,1,1,14,High
3,3,2,2,2,1,16,High
3,3,2,1,2,1,13,High
3,3,2,1,2,1,15,High
3,1,1,3,2,1,13,High
3,3,2,3,2,1,17,High
3,1,1,1,2,1,11,Moderate
3,3,3,2,2,2,14,High
3,2,3,2,2,1,14,High
3,2,2,2,2,1,15,High
3,3,3,2,2,1,15,High
3,3,3,3,2,1,16,High
3,3,1,3,2,1,13,High
3,3,2,3,2,1,17,High
3,2,3,2,2,1,14,High
3,2,2,2,2,2,14,High
3,3,3,3,2,1,16,High
3,3,2,2,2,1,16,High
3,1,2,3,2,2,14,High
3,3,2,3,2,1,15,High
3,3,3,2,2,1,15,High
3,3,3,3,2,1,16,High
3,2,3,2,2,1,14,High
3,2,2,3,2,1,14,High
3,2,3,3,2,1,15,High
3,2,2,3,2,2,15,High
3,3,2,2,2,1,16,High
3,3,3,3,2,1,16,High
3,2,2,3,2,2,15,High
3,1,3,1,2,1,12,Moderate
3,2,2,3,2,1,16,High
3,3,3,3,2,1,16,High
3,3,2,3,2,1,17,High
3,1,2,3,2,1,15,High
3,3,2,2,1,1,15,High
3,3,3,3,2,1,16,High
3,3,2,3,2,1,17,High
3,2,2,3,1,2,14,High
3,3,2,3,2,2,16,High
3,3,2,3,2,1,17,High
3,3,2,2,2,1,16,High
3,3,2,2,2,2,15,High
3,3,2,3,1,1,16,High
3,3,2,3,2,1,17,High
3,3,2,3,1,2,15,High
3,3,2,3,1,1,16,High
3,3,2,3,1,1,16,High
3,2,2,1,2,1,14,High
3,3,2,3,2,1,17,High
3,2,3,2,2,1,14,High
3,3,2,2,2,2,15,High
3,3,3,1,2,2,13,High
3,1,2,2,2,1,14,High
3,3,2,3,1,1,16,High
3,3,2,2,2,2,15,High
3,3,2,2,2,1,16,High
3,2,1,3,2,2,13,High
3,3,3,2,2,2,14,High
3,1,2,3,2,1,13,High
3,3,2,3,2,1,15,High
3,3,2,1,2,1,15,High
3,2,3,2,2,1,14,High
3,3,2,3,2,1,17,High
3,3,2,3,2,1,17,High
3,3,3,1,1,2,12,Moderate
3,2,3,2,2,2,13,High
3,2,2,3,1,1,15,High
3,3,2,2,2,1,16,High
3,1,3,3,2,2,13,High
3,3,3,3,2,2,15,High
3,1,1,3,2,1,13,High
3,3,2,3,2,1,17,High
3,2,2,2,2,2,14,High
3,2,3,3,2,1,15,High
3,2,3,2,1,2,12,Moderate
3,1,3,2,2,1,13,High
3,3,1,3,2,2,14,High
3,3,1,2,1,1,13,High
3,3,2,2,2,1,16,High
3,2,2,3,2,1,16,High
3,3,2,2,2,1,16,High
3,3,2,3,2,2,16,High
3,2,3,3,1,1,14,High
3,3,2,3,2,2,16,High
3,2,2,2,1,1,14,High
3,2,2,3,2,1,16,High
3,2,3,1,2,1,13,High
3,3,2,3,2,1,17,High
3,3,3,2,2,1,15,High
3,1,3,3,2,1,14,High
3,3,3,3,2,1,16,High
3,1,2,2,2,1,14,High
3,3,2,1,2,1,15,High
3,3,3,2,2,1,15,High
3,1,2,3,2,1,15,High
3,3,2,2,2,1,16,High
3,2,2,2,2,1,15,High
3,3,3,3,2,2,15,High
3,3,3,2,2,1,15,High
3,1,2,3,2,2,14,High
3,3,3,3,2,1,16,High
3,3,1,3,2,2,14,High
3,3,3,3,2,2,15,High
3,3,3,2,2,2,14,High
3,3,2,3,2,1,17,High
3,2,3,3,2,2,14,High
3,3,2,3,2,1,17,High
3,1,2,2,2,1,14,High
3,3,1,2,2,1,14,High
3,2,2,3,2,1,16,High
3,3,3,1,2,1,14,High
3,3,2,2,2,1,16,High
3,2,2,1,2,1,14,High
3,2,3,3,2,1,15,High
3,2,3,2,2,2,13,High
3,1,2,2,2,1,12,Moderate
3,3,2,2,2,1,16,High
3,2,2,3,2,1,16,High
3,2,2,2,2,2,14,High
3,3,2,2,2,1,16,High
3,2,1,3,1,1,13,High
3,3,3,3,2,1,16,High
3,3,2,2,2,1,16,High
3,2,2,1,2,1,14,High
3,2,2,3,2,1,16,High
3,3,3,3,2,1,16,High
3,1,2,3,1,1,14,High
3,2,2,3,2,2,15,High
3,2,2,3,1,1,13,High
3,3,2,2,2,1,16,High
3,3,2,3,2,1,17,High
3,1,2,2,2,1,14,High
3,3,3,3,1,1,15,High
3,2,1,3,2,1,12,Moderate
3,1,2,3,2,2,14,High
3,1,3,2,2,1,13,High
3,3,2,3,2,2,16,High
3,3,2,1,2,1,15,High
3,3,2,2,2,1,16,High
3,3,3,3,2,2,15,High
3,3,2,3,2,2,16,High
3,2,2,3,1,2,14,High
3,2,2,2,2,1,15,High
3,2,1,3,2,2,13,High
3,3,2,1,2,1,15,High
3,2,2,1,2,1,14,High
3,3,3,2,1,2,13,High
3,3,2,3,1,2,15,High
3,3,2,2,2,1,16,High
3,2,2,3,2,1,16,High
3,1,1,3,2,1,11,Moderate
3,3,2,3,2,1,17,High
3,3,3,3,2,2,15,High
3,2,3,3,2,1,15,High
3,3,2,3,2,1,17,High
3,2,2,3,1,2,14,High
3,1,2,2,2,2,13,High
3,2,2,3,2,2,15,High
3,3,2,1,2,1,15,High
3,2,2,3,1,1,15,High
3,3,2,3,2,1,17,High
3,2,2,3,2,2,15,High
3,3,3,3,2,1,16,High
3,2,2,3,2,1,16,High
3,3,2,3,1,1,16,High
3,2,2,2,2,1,15,High
3,3,2,3,2,1,17,High
3,3,3,3,2,1,14,High
3,3,1,3,2,1,13,High
3,3,2,3,2,1,15,High
3,1,2,3,2,1,15,High
3,3,2,3,1,1,16,High
3,3,3,2,2,1,15,High
3,3,2,3,2,2,16,High
3,3,2,2,2,2,15,High
3,3,3,3,1,1,15,High
3,3,2,3,2,1,17,High
3,3,3,1,2,1,14,High
3,2,3,2,2,1,14,High
3,3,3,3,2,1,16,High
3,3,2,3,2,1,17,High
3,1,2,3,2,2,14,High
3,1,3,3,2,2,13,High
3,3,2,3,2,1,17,High
3,3,3,3,2,1,16,High
3,3,3,3,2,1,16,High
3,3,3,2,2,2,14,High
3,1,3,3,2,1,14,High
3,3,2,3,2,2,16,High
3,3,2,3,2,1,17,High
3,1,2,3,2,1,13,High
3,3,2,3,2,2,16,High
3,3,3,2,2,1,15,High
