Entity ID,Annual Clients,Infraction Type,Infraction Timeline,Public Complaints,Sentiment Analysis,Inspection Results,Total Risk Score,Risk Category,Predicted Risk Category,Phone Number,Address
E2441,15,None,None,None,None,Pass,6,Low,Low,001-703-456-2313,"6458 Martinez Islands Apt. 168
Gileschester, ON A2L2R5"
E2442,130,None,None,None,None,Pass,6,Low,Low,(517)449-5775,"45419 Graves Inlet Apt. 679
Sarahport, ON X9R 7V5"
E2443,160,None,Within past year,Minor,None,Pass,9,Moderate,Moderate,(228)438-3942x607,"4539 Mills Manors
Huntfurt, ON C3H9G9"
E2444,47,None,None,None,Flagged,Pass,7,Moderate,Moderate,713-612-8853,"27275 Rodriguez Overpass Suite 189
East Josephtown, NS X7P7A8"
E2445,124,None,None,None,Flagged,Pass,7,Moderate,Moderate,(809)402-8771x252,"9516 Snyder Mills
Brendamouth, QC V9G7R2"
E2446,129,None,None,None,None,Pass,6,Low,Low,221.547.5188,"3604 Alan Keys
Port Candice, YT R4A 4J9"
E2447,20,None,None,None,None,Pass,6,Low,Low,+1-636-439-8475,"35003 Brown Knolls
Port Aprilport, ON B8E8L7"
E2448,38,None,None,None,None,Pass,6,Low,Low,905-425-7055x44213,"27226 Ritter Estates
Tiffanybury, NB E9A 9S1"
E2449,128,None,Within past 1-3 years,None,None,Pass,7,Moderate,Moderate,(274)584-8523x003,"435 Cruz Centers
East David, ON M3S 1K3"
E2450,19,None,None,None,None,Pass,6,Low,Low,+1-981-217-7946x099,"5965 Charles Dale
Stewarthaven, NT V8Y7C8"
E2451,172,Major,None,None,Flagged,Pass,9,Moderate,Moderate,(484)292-0161x4541,"410 Evan Ridges
Jenniferview, NS L6Y 2H4"
E2452,97,None,None,None,None,Pass,6,Low,Low,(822)783-9474x24723,"1269 Shannon Trafficway
South Daniel, NL R7M6S6"
E2453,110,None,None,None,Flagged,Pass,7,Moderate,Moderate,+1-337-927-4390x0172,"81701 Michael Skyway Apt. 451
South Melissa, MB X8R6S6"
E2454,83,None,None,Minor,Flagged,Pass,8,Moderate,Moderate,001-382-525-3556x10959,"3645 Christine Pass
Markstad, SK B2Y5S6"
E2455,78,None,None,None,None,Pass,6,Low,Low,2738969170,"779 Samuel Ways Apt. 516
New Monicafort, QC K8H 9J7"
E2456,16,None,None,None,None,Pass,6,Low,Low,579.843.4266,"955 Burton Springs
Port Angelahaven, NL P7N 9C6"
E2457,24,None,None,None,Flagged,Pass,7,Moderate,Moderate,+1-591-466-2209x460,"8363 Leon Lights
North Joshuatown, MB X5G9P6"
E2458,118,None,None,None,None,Pass,6,Low,Low,504-200-7338x344,"7943 Beasley Lane Suite 838
Campbellport, ON T1P4M5"
E2459,169,Minor,None,None,None,Pass,7,Moderate,Moderate,+1-695-263-0637x80538,"3501 Dominic Points
West Robert, NL G7Y 8N4"
E2460,178,None,None,None,None,Pass,6,Low,Low,767-383-8427x752,"870 Mitchell Inlet
Danaberg, YT H8H6B2"
E2461,22,None,None,None,None,Pass,6,Low,Low,(559)620-4024,"9396 Kathryn Springs
Kylemouth, QC G3P2L8"
E2462,76,None,Within past year,None,None,Pass,8,Moderate,Moderate,864.872.8255,"811 Navarro Haven Apt. 299
Hughesport, MB N2P2M2"
E2463,142,None,None,Minor,None,Pass,7,Moderate,Moderate,(901)768-7254,"5795 Meyer Land
Parkerside, ON C3V 5Y6"
E2464,87,None,None,None,Flagged,Pass,7,Moderate,Moderate,888.688.6417x17009,"25003 Hunter Grove
West Jamesshire, NB J1N 4E2"
E2465,158,None,None,None,None,Fail,7,Moderate,Moderate,911.228.5512x52752,"94789 Melinda Plaza Apt. 236
Johnview, NT J5V 8S9"
E2466,31,None,None,None,None,Pass,6,Low,Low,979-945-2820x6501,"483 David Row
Peterville, YT C5E 8Y9"
E2467,58,None,None,None,None,Pass,6,Low,Low,432-516-6072x4724,"597 Rice Passage Apt. 501
Martinezborough, PE T5X2M6"
E2468,184,None,None,None,None,Pass,6,Low,Low,388-797-0015x7337,"1069 Stafford Trace Apt. 659
Lake Kenneth, ON M1J9X5"
E2469,67,Minor,None,None,None,Pass,7,Moderate,Moderate,323.358.6293x31711,"14131 Stewart Harbors Suite 795
Grahammouth, QC V6P6P4"
E2470,141,None,None,None,None,Pass,6,Low,Low,(748)563-7769x3495,"22578 Brittney Knoll
New Pamela, QC L5B 9M1"
E2471,118,None,None,None,None,Pass,6,Low,Low,001-606-238-4702x2199,"6266 Donna Lane Suite 807
East Ambermouth, ON B9B4P9"
E2472,41,None,None,None,None,Pass,6,Low,Low,+1-320-785-0713x26515,"0209 Galvan Islands
New Brandonborough, PE E8S1E6"
E2473,130,None,None,None,None,Pass,6,Low,Low,234-858-1204x5255,"64300 Whitaker Plains
New Aaron, NB X1X9N9"
E2474,53,None,None,None,None,Pass,6,Low,Low,2556399925,"34774 Nelson Passage
Port Meagan, NT B8X5N9"
E2475,119,None,None,None,None,Pass,6,Low,Low,+1-716-709-2937,"8484 Peterson Stravenue
New Cindyland, AB M5P 5T3"
E2476,177,Minor,None,None,None,Pass,7,Moderate,Moderate,5367542174,"97792 Adriana Orchard Suite 760
Port Justinport, NS Y5G 5R7"
E2477,148,None,Within past year,None,Flagged,Pass,9,Moderate,Moderate,+1-909-311-6338x64802,"524 Raymond Junctions Apt. 676
East Brianview, ON P1X 4L7"
E2478,96,None,None,None,Flagged,Pass,7,Moderate,Moderate,001-230-510-6076,"7520 Michelle Keys
West Christopher, YT M6J 1R7"
E2479,189,None,None,None,None,Pass,6,Low,Low,+1-810-650-2106x6136,"395 Erica Flat Suite 261
Loriberg, BC P8X 9E6"
E2480,75,None,None,Major,Flagged,Fail,10,Moderate,Moderate,(914)497-6447x716,"439 Walters Pass
North Katelynview, MB V5J5M9"
E2481,187,None,None,None,None,Pass,6,Low,Low,882.334.1414x91383,"7957 Richards Prairie
Adamsview, YT T9J9M5"
E2482,123,None,None,None,None,Pass,6,Low,Low,001-274-287-9642x936,"1736 Hall Dam Suite 642
New Brianburgh, QC N1K2L6"
E2483,161,None,None,None,None,Pass,6,Low,Low,(466)760-4297x86906,"6895 Lauren Valleys
Carsonbury, NT P6M 9T2"
E2484,162,None,None,None,None,Pass,6,Low,Low,001-883-596-5668x6644,"99273 Lucas Overpass
Watkinschester, BC C3C 4V1"
E2485,79,None,None,None,None,Fail,7,Moderate,Moderate,509.526.7854,"079 Campbell Unions Apt. 643
Jamesborough, NU V1G 3B6"
E2486,131,None,None,None,None,None,8,Moderate,Low,(412)226-9751,"0469 Holland Terrace
North Pamela, NT L7V 4K5"
E2487,16,None,None,None,None,Pass,6,Low,Low,872-810-3872x36336,"05133 Elizabeth Locks
East Jessica, NT A1J 2A7"
E2488,98,None,None,None,None,Fail,7,Moderate,Moderate,696-366-8908x343,"799 Snyder Locks Suite 105
North Kelliechester, MB T2V2V3"
E2489,108,None,None,None,None,Pass,6,Low,Low,+1-386-707-6492x33663,"8574 Sims Centers
Michaelberg, QC J8Y2E1"
E2490,102,None,None,None,Flagged,Pass,7,Moderate,Moderate,(547)909-3069x049,"4814 Reed Gardens
Amandaport, AB S2N 8X6"
E2491,196,None,None,None,None,Fail,7,Moderate,Moderate,865-770-8646x1821,"69999 Carter Brook Suite 926
Wolfport, SK S6V 1B2"
E2492,77,None,None,None,None,Pass,6,Low,Low,(683)391-0055,"7916 Manning Ranch Suite 233
Hannahview, YT P4X4E5"
E2493,32,None,None,None,Flagged,Pass,7,Moderate,Moderate,+1-578-302-8931x5569,"9916 Stephanie Greens Suite 585
Johnside, QC T2X4P5"
E2494,117,None,None,None,None,Pass,6,Low,Low,001-364-351-9368x454,"2611 Anna Island Apt. 746
West Kaitlinchester, NL A5M 5S3"
E2495,186,None,None,None,None,Pass,6,Low,Low,+1-545-242-5550x29250,"955 Joy Loaf Apt. 863
Christinashire, NB P2A6L2"
E2496,146,None,Within past year,None,None,Pass,8,Moderate,Moderate,(481)769-0149x52012,"2494 Aguirre Crescent
New Bryan, MB K1M9K5"
E2497,46,None,None,None,Flagged,Pass,7,Moderate,Moderate,540.246.4734x84722,"81605 Palmer Route
Wallacebury, NL C7T6H5"
E2498,188,None,None,None,None,Pass,6,Low,Low,460-539-1201x96699,"17240 Hutchinson Greens
South Katelynstad, AB C2E6K8"
E2499,58,None,None,None,None,Pass,6,Low,Low,901-376-6616x3922,"3737 Lori Circles
Port Micheal, PE A8T4R3"
E2500,98,None,Within past year,None,None,Pass,8,Moderate,Moderate,3839962172,"7909 Carter Road Suite 037
East Amy, NB M2J 8V9"
E2501,86,None,None,None,Flagged,Pass,7,Moderate,Moderate,001-459-434-1309x38294,"0640 Calvin Square Apt. 745
New Vanessaview, QC G6R 3B7"
E2502,149,None,Within past year,None,None,Pass,8,Moderate,Moderate,(716)980-8366x933,"197 Dominguez Port
East Jennifermouth, NT K4J7C8"
E2503,12,None,None,None,None,Pass,6,Low,Low,722.562.3181x1047,"163 Dwayne Cove
Masontown, NU S1A1J3"
E2504,148,None,None,None,Flagged,Pass,7,Moderate,Moderate,001-238-376-3925x25441,"81630 Miller Freeway Suite 430
New Justinfort, YT A4S 5C9"
E2505,123,None,None,None,Flagged,Fail,8,Moderate,Moderate,210-283-2351,"5462 Edwards Lakes Apt. 500
North Rebecca, QC M7R8G3"
E2506,189,None,None,None,Flagged,Pass,7,Moderate,Moderate,791-940-6697x50979,"78526 Cynthia Row
Josephborough, NL C4E3H1"
E2507,40,None,None,None,None,Pass,6,Low,Low,+1-410-861-2345x5046,"95254 Kelly Spur Suite 178
South Ian, QC K8J 9P2"
E2508,183,None,None,None,None,Pass,6,Low,Low,(753)608-6743x318,"67899 William Lakes
South Frank, NU G5S4H1"
E2509,146,None,None,None,None,Pass,6,Low,Low,001-417-768-6805,"088 Nancy Fields Apt. 587
Clintonmouth, PE J1R 5G6"
E2510,68,None,None,None,None,Pass,6,Low,Low,885-533-9444x11109,"912 Stafford Stream
Dianaport, AB Y8M 6G8"
E2511,134,Minor,None,None,None,Pass,7,Moderate,Moderate,308.517.6336,"212 Martin Glen Apt. 576
Millerton, NS B4K 3C1"
E2512,159,Minor,Within past 1-3 years,None,None,Pass,8,Moderate,Moderate,(934)305-1402x27488,"1509 Lisa Mall
Brightfurt, NS B8P 6E6"
E2513,117,Major,None,None,None,Pass,8,Moderate,Moderate,258-375-8915,"147 Trevor Shores Apt. 872
Jamesbury, MB E2V8B6"
E2514,185,None,None,None,Flagged,Pass,7,Moderate,Moderate,+1-287-261-9203x9219,"17642 Emily Glen
Sotoview, QC R4E 5T1"
E2515,190,None,Within past 1-3 years,None,None,None,9,Moderate,Moderate,001-458-894-1394x0645,"52232 Robert Mews
North Sara, NT M9K6P6"
E2516,132,None,None,Minor,None,Pass,7,Moderate,Moderate,206.670.7768x843,"644 Brian Alley
Angelafort, BC J9Y 4S1"
E2517,178,None,None,None,None,Pass,6,Low,Low,438-385-9789,"2205 Roger Key
Christophermouth, QC S4V1P3"
E2518,132,Major,None,Minor,Flagged,Pass,10,Moderate,Moderate,+1-663-593-5561x911,"557 Reynolds Curve Suite 730
New Seanport, NL S7B7L7"
E2519,129,None,None,None,None,Pass,6,Low,Low,388.209.3896,"16048 Steven Well Apt. 886
West Sharon, ON L6Y 5N5"
E2520,41,None,None,None,None,Pass,6,Low,Low,001-238-341-2321,"4032 Pamela Point Apt. 103
Carlatown, NU G1E 4P8"
E2521,28,None,None,None,None,Pass,6,Low,Low,001-669-980-0176x2908,"7818 Smith Common Suite 046
West Laura, NU K6S7T3"
E2522,198,None,None,None,None,Pass,6,Low,Low,001-546-390-1194x79332,"4627 Bridget Shoal Apt. 794
New Lisabury, PE R9G 7B2"
E2523,78,None,None,None,None,Pass,6,Low,Low,752-216-2166x542,"6860 Morgan Coves
East Gary, BC E2Y 5T8"
E2524,64,None,None,Minor,None,Pass,7,Moderate,Moderate,9109112386,"9338 Laurie Route
Salinastown, AB M2J 5H7"
E2525,131,None,None,None,None,Pass,6,Low,Low,951-575-2876x0752,"181 Lutz Mission
Lucasstad, YT K8S 1K4"
E2526,144,None,None,None,None,Pass,6,Low,Low,+1-628-585-1974,"7245 Charles Square Suite 803
Paceborough, NB G2N 4V7"
E2527,132,None,None,None,None,Pass,6,Low,Low,697.543.4027x280,"27537 Robles Stravenue Apt. 105
Montgomeryshire, BC B4C3X5"
E2528,159,None,None,None,None,Fail,7,Moderate,Moderate,+1-278-578-6923,"7706 Davis Glen Suite 162
Brownburgh, MB P4B 3J3"
E2529,98,None,None,None,None,Pass,6,Low,Low,001-794-334-2387x4279,"015 Bowers Light
Josephstad, QC L2R 5K3"
E2530,87,None,None,None,Flagged,Pass,7,Moderate,Moderate,713-574-9954x77859,"00122 Freeman Hollow
New Susan, MB A7B1M9"
E2531,95,None,None,None,Flagged,Pass,7,Moderate,Moderate,384-671-0672x78255,"762 Meyer Meadows Apt. 237
Romeroborough, ON L1P 7X6"
E2532,158,Major,Within past year,None,None,Pass,10,Moderate,Moderate,+1-239-684-3542x895,"0194 Janice Corners
Amandaville, NT Y7N 7K1"
E2533,77,None,None,None,None,Pass,6,Low,Low,+1-520-776-4377x15723,"174 Sean Shoal Suite 950
Milesburgh, MB V5H3H2"
E2534,97,None,None,None,None,Pass,6,Low,Low,702-457-8860x65010,"488 Walters Gateway Apt. 748
East Elizabethtown, BC B4X7Y4"
E2535,55,None,None,None,None,Pass,6,Low,Low,(282)894-6163x931,"8092 Sanford Parkways Suite 120
Benjaminshire, NU K3R6X7"
E2536,17,None,Within past 1-3 years,None,Flagged,Pass,8,Moderate,Moderate,(599)794-7202,"3568 Joseph Manors
Dominguezstad, NS H4N2S4"
E2537,161,None,None,None,None,Pass,6,Low,Low,971.740.2806,"50068 Patricia Dale Suite 754
New Michelle, PE M6S 4R2"
E2538,77,None,None,None,Flagged,Pass,7,Moderate,Moderate,9679827650,"4713 Watson Dale Suite 836
North Carrie, SK M7S 5S5"
E2539,65,None,None,None,None,None,8,Moderate,Low,863.716.8395x138,"509 Alex Mill
Dalestad, NT X9B9R9"
E2540,178,None,None,None,None,Fail,7,Moderate,Moderate,915.929.5255,"130 Eaton View Apt. 205
Drakebury, NT H1Y 4K3"
E2541,48,None,Within past year,None,None,Pass,8,Moderate,Moderate,286.574.7207x6958,"1448 Lewis Glens
Lake Courtney, AB M4X7N1"
E2542,95,None,None,None,None,Pass,6,Low,Low,001-984-847-7383x80847,"006 Juarez Square
South Katherine, NT K9P5X2"
E2543,98,Minor,None,None,None,Pass,7,Moderate,Moderate,(913)455-0828,"71650 Garrison Knolls Suite 372
Tinaside, NU H4A 3Y1"
E2544,135,None,None,Minor,None,Pass,7,Moderate,Moderate,+1-837-925-1802x733,"397 Maureen Manor Suite 742
New Rebecca, ON Y6X4H6"
E2545,49,None,None,None,None,Pass,6,Low,Low,674-554-9501,"549 Robinson Overpass
North Mike, NT K2V 2J3"
E2546,178,None,None,None,None,Fail,7,Moderate,Moderate,(664)517-6884,"0700 Phillip Cove
North Aprilshire, SK X4J 2V1"
E2547,194,None,None,Major,Flagged,Pass,9,Moderate,Moderate,+1-205-992-8372x95054,"2369 Valenzuela Mountains
Turnerton, QC T3P6E8"
E2548,134,None,None,Minor,None,Pass,7,Moderate,Moderate,803-293-1398x88502,"4568 Joshua Mill Suite 929
New Carrie, NL B9B2A5"
E2549,51,None,None,None,None,Pass,6,Low,Low,803.306.5511,"414 Roberts Highway Apt. 495
Mikeberg, AB B8V3H2"
E2550,136,None,None,None,None,Fail,7,Moderate,Moderate,338.932.4903x9000,"9050 Ramirez Inlet
Ballside, NB B8E 6J2"
E2551,149,None,None,Minor,None,Fail,8,Moderate,Moderate,665-492-9504x61545,"852 Dougherty Rue
New Reginafort, QC N7H 6C9"
E2552,14,None,None,None,Flagged,Pass,7,Moderate,Moderate,7156975489,"8907 Jackson Squares
East Lori, BC C9B 8T6"
E2553,191,None,Within past year,None,None,Pass,8,Moderate,Moderate,961.470.2060,"86741 Rivera Union
North Martinborough, NS E7M7R1"
E2554,156,None,None,None,None,Pass,6,Low,Low,312.798.4674x93849,"6831 Johnson Parks
South Christinaborough, BC B6B9Y7"
E2555,153,None,None,None,None,Pass,6,Low,Low,340.897.0260,"65972 Paige Summit
Port Cliffordhaven, NT P1K 6P2"
E2556,87,None,Within past 1-3 years,None,Flagged,Pass,8,Moderate,Moderate,001-456-509-1205,"35939 Kelly Extension Apt. 536
Santiagoburgh, NT V5G5K2"
E2557,72,None,None,None,Flagged,Pass,7,Moderate,Moderate,001-375-916-5424x869,"03118 Melanie Island Suite 654
Michaelfurt, NT X5E1G6"
E2558,160,None,None,None,None,Pass,6,Low,Low,001-844-371-0525,"1985 Amber Path Suite 602
North Donald, NB H3X 1T4"
E2559,164,None,None,None,Flagged,Pass,7,Moderate,Moderate,(468)674-4622,"163 Morrow Junction
Cherylfort, NS G3P8X8"
E2560,186,None,Within past year,None,Flagged,Pass,9,Moderate,Moderate,(519)539-9957x442,"102 Lewis Gardens Suite 976
Campbellchester, QC V1M 5T2"
E2561,34,None,Within past year,None,None,Pass,8,Moderate,Moderate,732-746-4722x2865,"5392 Cline Rest
South Leslie, YT V4N1R1"
E2562,66,None,None,None,Flagged,Pass,7,Moderate,Moderate,752.434.0714x73903,"0640 Roberts Forges Suite 792
Jamesburgh, ON B8N 9S8"
E2563,17,None,None,None,None,Pass,6,Low,Low,7314356906,"67257 Blackwell Summit
South Andrew, YT M2R4V7"
E2564,174,None,None,None,None,Pass,6,Low,Low,001-524-366-6280,"379 Mccoy Trafficway
Jenniferburgh, NT C8A9L2"
E2565,56,None,None,None,None,Fail,7,Moderate,Moderate,938.745.3175x61665,"819 Chambers Locks
Katherineton, BC M6A 2R7"
E2566,73,None,None,None,None,None,8,Moderate,Low,(611)531-4909x9645,"09916 Tate Vista Apt. 457
Brianmouth, NT C9H 8P5"
E2567,190,None,Within past 1-3 years,None,Flagged,Pass,8,Moderate,Moderate,384-348-3587x861,"3032 English Stravenue
Duranville, QC H9R 9J4"
E2568,139,None,None,None,Flagged,Pass,7,Moderate,Moderate,583-339-9859x95630,"84370 Hunter Extensions
Jamesland, MB N7V 2X1"
E2569,58,None,None,None,None,Pass,6,Low,Low,6979000921,"24032 Macias Vista
West Alison, YT A2S7H9"
E2570,84,None,None,None,None,Pass,6,Low,Low,9319703998,"252 Linda Branch Suite 540
Paultown, MB J9X2P4"
E2571,25,None,None,None,None,Pass,6,Low,Low,747.896.8791x8045,"9291 Jeremy Plaza
South Candice, NT H7V9R7"
E2572,106,None,None,None,None,Pass,6,Low,Low,6786725379,"305 Tyler Plains Suite 059
Chadburgh, NU Y9Y 3H6"
E2573,65,None,None,Major,None,Pass,8,Moderate,Moderate,001-328-216-9819x63120,"933 Shawn Valley Apt. 465
East Kendra, BC A3X 6E7"
E2574,48,None,None,None,None,None,8,Moderate,Low,672.436.8604,"98513 Robert Trace Apt. 591
Hensonville, YT L3J9R1"
E2575,124,None,None,None,Flagged,None,9,Moderate,Moderate,001-548-669-4401x68569,"474 Cross Route Apt. 769
Latoyatown, NS P7E 8R1"
E2576,142,None,None,None,Flagged,Pass,7,Moderate,Moderate,559.250.7227x1871,"7604 Angela Wells
Wagnershire, MB B9E 6H8"
E2577,92,None,None,None,None,Pass,6,Low,Low,(647)556-3815x37708,"75688 Justin Knolls
Natalieville, AB R2C 7C9"
E2578,89,None,None,None,None,Pass,6,Low,Low,+1-648-457-5539,"62507 Mccann Mountains Suite 472
South Amanda, PE C3E 7G2"
E2579,61,None,None,None,None,Pass,6,Low,Low,(317)554-7146,"97850 Green Courts
New Daniel, MB Y1H 4X1"
E2580,50,None,None,None,None,Pass,6,Low,Low,528.437.4213x41847,"5922 Gentry Spring
Carsonmouth, ON Y1R9X6"
E2581,188,None,None,None,None,Pass,6,Low,Low,(522)814-1386x303,"051 Gibson Ranch
South Michaelside, NB H1V 5H4"
E2582,23,Major,None,None,None,Pass,8,Moderate,Moderate,(544)311-9213,"5309 King Mission Suite 201
Lopezview, ON B2K 8S2"
E2583,89,None,None,Minor,Flagged,Pass,8,Moderate,Moderate,001-220-480-3457x9896,"3799 Bradley Oval
Lake Lauramouth, ON Y7H 7A4"
E2584,89,None,None,None,Flagged,Pass,7,Moderate,Moderate,(905)967-6132x060,"53632 Max Station Apt. 828
West Hectorview, NU J7V 9R3"
E2585,29,None,None,None,None,Pass,6,Low,Low,697.905.7756x56662,"54178 Brandon Green
South Austin, AB C2T3X7"
E2586,38,None,None,None,None,Pass,6,Low,Low,001-632-696-0114x235,"45517 Johnson Wells
Aaronton, NU R4C8R8"
E2587,76,None,None,None,Flagged,Fail,8,Moderate,Moderate,201-656-0161x4248,"315 Katherine Shoal Apt. 609
Melaniefort, PE G9R 2R3"
E2588,143,None,None,None,None,Pass,6,Low,Low,9993705955,"51478 Natalie Squares Suite 475
Williamsfort, AB Y2L 2N6"
E2589,191,None,None,None,None,Pass,6,Low,Low,2015434970,"507 Macdonald Burgs
Lorishire, SK K6B1C5"
E2590,166,None,None,None,None,Fail,7,Moderate,Moderate,(778)426-1201x0707,"5070 Gomez Crescent Suite 206
Clarkstad, NL T8Y7V6"
E2591,104,None,None,None,None,Pass,6,Low,Low,388.499.7283,"599 King Brooks
North Ryanport, YT Y7C8V8"
E2592,104,None,None,None,None,Pass,6,Low,Low,261.221.4840x7887,"27954 Cannon Motorway Apt. 090
East Gerald, MB S4L3K2"
E2593,185,None,None,None,None,Pass,6,Low,Low,(752)553-2705x7990,"092 Riley Hollow Suite 610
Richardsonport, AB S9R 3L9"
E2594,131,None,None,None,Flagged,Pass,7,Moderate,Moderate,001-645-863-7970x4535,"43652 Johnathan Valley Apt. 630
Gonzalezburgh, QC H3Y9H7"
E2595,103,Minor,None,None,None,Pass,7,Moderate,Moderate,+1-312-487-2524x15958,"98228 Tanner Ridge
North Shannon, BC R7Y5N5"
E2596,45,None,None,Minor,None,Pass,7,Moderate,Moderate,+1-805-275-5739,"27998 Lopez Cape
Rossmouth, NL G8B2K7"
E2597,42,None,None,None,None,Pass,6,Low,Low,001-244-769-4130,"22836 Miller Terrace Suite 313
Sarahmouth, NS P2H 6N7"
E2598,47,None,None,None,None,Pass,6,Low,Low,001-863-925-9130x3223,"06461 Bush Isle Apt. 450
East Ericstad, NS C8M4H8"
E2599,146,None,None,None,Flagged,Pass,7,Moderate,Moderate,+1-942-934-5517,"6559 Morris Turnpike Suite 775
Millsberg, NL G1X5G4"
E2600,156,None,Within past 1-3 years,None,None,Fail,8,Moderate,Moderate,001-766-305-5562x21075,"3286 Chavez Islands
South Dean, MB X3G 6Y9"
E2601,158,Minor,None,None,None,Pass,7,Moderate,Moderate,825.524.2505,"414 Katie Village Suite 850
Garzahaven, MB K8X6V1"
E2602,32,None,None,Minor,None,Fail,8,Moderate,Moderate,772.939.8268x964,"15647 Sergio Glens
Port Annaberg, NS G7L4E2"
E2603,23,None,Within past 1-3 years,None,None,Pass,7,Moderate,Moderate,870.469.1076x007,"27774 Martinez Course
Kramerfort, ON B1G4C8"
E2604,102,None,None,None,None,Pass,6,Low,Low,001-671-368-7990x499,"540 Brittany Ford Suite 416
South Adamfurt, PE Y8X6H6"
E2605,71,None,None,None,Flagged,Pass,7,Moderate,Moderate,+1-275-985-2486x4245,"962 Munoz Mount Suite 930
Bankston, PE T4T 6R2"
E2606,40,None,None,None,None,Pass,6,Low,Low,789-329-3994x8448,"882 Timothy Locks
Wilsonside, ON P5S 6T9"
E2607,144,None,None,None,None,None,8,Moderate,Low,(859)313-3457x535,"68960 Mcguire Flats
Victoriaberg, NB A8C 8M3"
E2608,109,None,None,None,None,Pass,6,Low,Low,826-275-4087x083,"9656 Long Light Apt. 279
New Johnburgh, NS V2J1E3"
E2609,67,None,None,Minor,None,Pass,7,Moderate,Moderate,001-927-793-8741x2880,"13796 Bryan Tunnel Apt. 786
West Kyle, QC X8Y 6T5"
E2610,55,None,None,Major,None,Pass,8,Moderate,Moderate,001-735-926-4908x136,"2901 Gonzales Camp Suite 065
Kimtown, NL X8J 9C8"
E2611,18,None,None,None,None,Pass,6,Low,Low,949.349.1509,"875 Tina Prairie Apt. 055
Lake Juliebury, NU S3X 7L9"
E2612,72,None,None,None,None,Pass,6,Low,Low,(998)351-1386x253,"3945 Brooks Forge
Pughmouth, NL A3L3R8"
E2613,67,Minor,None,None,None,Pass,7,Moderate,Moderate,+1-521-948-3773x47529,"3698 Kelly Pike
New Elizabeth, BC T9L 1H2"
E2614,73,None,None,None,Flagged,Pass,7,Moderate,Moderate,(301)815-0897x7776,"149 Michael Cove Suite 453
Carolynfort, NU H3N 1L6"
E2615,27,None,None,None,Flagged,Pass,7,Moderate,Moderate,723.824.7465x800,"3200 Lindsay Plaza Suite 227
North Stephenhaven, NL R2P7S2"
E2616,175,None,None,None,None,Pass,6,Low,Low,243.665.2850,"43340 Williams Ranch Apt. 445
Lewisfurt, NS V9X 5G8"
E2617,186,None,Within past 1-3 years,None,None,Pass,7,Moderate,Moderate,939-230-9031x544,"9965 John Trail Apt. 319
New Mariamouth, AB C4K 6V1"
E2618,90,None,Within past year,None,None,Pass,8,Moderate,Moderate,544-742-1156x131,"2727 Katie Skyway
Andersonport, BC R2J3A1"
E2619,52,None,None,None,None,Fail,7,Moderate,Moderate,001-737-902-3030,"1435 Dustin Islands Suite 876
Barnesland, AB B1Y 8L4"
E2620,62,None,None,None,None,Pass,6,Low,Low,853-848-6705x4192,"8343 Steven Trafficway
Port Alanburgh, NU C6X9P9"
E2621,79,None,None,None,None,Pass,6,Low,Low,640.275.5686x1862,"41118 Hannah Port Apt. 558
Heathermouth, NS P7V9P6"
E2622,136,None,None,Minor,None,Pass,7,Moderate,Moderate,200-863-3256,"49767 Jessica Crescent Suite 043
North Veronicashire, NT K8H1R4"
