Entity ID,Annual Clients,Infraction Type,Infraction Timeline,Public Complaints,Sentiment Analysis,Inspection Results,Total Risk Score,Risk Category
E3089,415,Minor,None,None,None,None,10,Moderate
E3090,162,Major,None,Major,None,None,12,Moderate
E3091,200,Major,None,Minor,None,None,12,Moderate
E3092,23,Minor,Within past year,None,None,Pass,9,Moderate
E3093,168,Major,Within past year,Minor,Flagged,None,14,High
E3094,67,None,Within past 1-3 years,Minor,Flagged,Pass,9,Moderate
E3095,241,None,Within past year,None,None,Pass,9,Moderate
E3096,43,None,Within past 1-3 years,None,None,None,9,Moderate
E3097,836,Major,None,None,Flagged,Pass,11,Moderate
E3098,483,Major,Within past year,Minor,Flagged,Fail,14,High
E3099,89,None,Within past 1-3 years,Minor,None,Pass,8,Moderate
E3100,53,Minor,Within past 1-3 years,None,Flagged,Pass,9,Moderate
E3101,302,None,Within past 1-3 years,Major,None,Fail,11,Moderate
E3102,486,Major,Within past year,None,None,Fail,12,Moderate
E3103,289,None,Within past year,None,None,Pass,9,Moderate
E3104,130,None,Within past year,None,Flagged,Pass,9,Moderate
E3105,425,Major,None,None,Flagged,Fail,11,Moderate
E3106,517,Minor,Within past 1-3 years,None,Flagged,Pass,11,Moderate
E3107,601,Major,None,None,None,None,12,Moderate
E3108,536,None,Within past year,None,None,Fail,11,Moderate
E3109,887,None,Within past year,Minor,Flagged,Pass,12,Moderate
E3110,455,None,Within past 1-3 years,Major,Flagged,Pass,11,Moderate
E3111,326,Minor,Within past year,Minor,None,Pass,11,Moderate
E3112,80,Minor,Within past 1-3 years,Major,None,Pass,10,Moderate
E3113,35,Minor,None,Minor,Flagged,Pass,9,Moderate
E3114,270,None,None,Major,None,Pass,9,Moderate
E3115,139,Minor,Within past year,None,Flagged,Fail,11,Moderate
E3116,610,Minor,None,None,Flagged,Pass,10,Moderate
E3117,22,Major,Within past 1-3 years,Minor,None,Fail,11,Moderate
E3118,391,None,None,Major,Flagged,Pass,10,Moderate
E3119,156,Minor,None,Major,Flagged,Pass,10,Moderate
E3120,265,Minor,Within past year,None,Flagged,None,13,High
E3121,29,Minor,None,Minor,Flagged,Fail,10,Moderate
E3122,665,None,None,Minor,None,Pass,9,Moderate
E3123,88,None,Within past 1-3 years,None,None,Fail,8,Moderate
E3124,102,Minor,Within past year,None,None,Pass,9,Moderate
E3125,232,None,Within past year,None,None,Pass,9,Moderate
E3126,429,None,None,None,Flagged,None,10,Moderate
E3127,78,Major,Within past 1-3 years,Minor,None,Fail,11,Moderate
E3128,786,Major,Within past 1-3 years,Minor,Flagged,Pass,13,High
E3129,197,Minor,None,None,None,Fail,8,Moderate
E3130,557,Minor,None,None,Flagged,Pass,10,Moderate
E3131,336,Minor,None,Major,None,Pass,10,Moderate
E3132,126,Minor,Within past 1-3 years,None,None,Pass,8,Moderate
E3133,335,Minor,Within past 1-3 years,Major,None,Fail,12,Moderate
E3134,923,None,None,None,Flagged,Pass,9,Moderate
E3135,308,Minor,None,None,Flagged,Fail,10,Moderate
E3136,121,None,Within past year,Major,None,Pass,10,Moderate
E3137,769,Minor,None,None,Flagged,None,12,Moderate
E3138,207,Minor,None,Major,None,None,12,Moderate
E3139,849,None,None,Major,Flagged,Fail,12,Moderate
E3140,654,Minor,None,None,Flagged,Pass,10,Moderate
E3141,868,None,None,Minor,Flagged,Fail,11,Moderate
E3142,90,None,None,None,None,Pass,6,Low
E3143,173,None,Within past 1-3 years,Major,None,Pass,9,Moderate
E3144,173,None,Within past 1-3 years,Major,None,Pass,9,Moderate
E3145,328,None,None,Major,None,Pass,9,Moderate
E3146,163,None,None,Major,None,Pass,8,Moderate
E3147,670,Major,Within past 1-3 years,None,None,None,13,High
E3148,70,None,None,Minor,None,None,9,Moderate
E3149,713,None,None,Minor,None,Pass,9,Moderate
E3150,526,None,Within past year,Major,Flagged,None,15,High
E3151,64,None,Within past year,Minor,None,Pass,9,Moderate
E3152,187,None,Within past 1-3 years,None,Flagged,Pass,8,Moderate
E3153,183,None,Within past year,Major,Flagged,Pass,11,Moderate
E3154,309,None,None,None,None,Fail,8,Moderate
E3155,915,None,Within past year,None,None,Pass,10,Moderate
E3156,492,None,Within past year,None,None,Pass,9,Moderate
E3157,368,None,Within past year,None,None,None,11,Moderate
E3158,750,None,Within past 1-3 years,None,None,None,11,Moderate
E3159,538,Minor,None,None,Flagged,None,12,Moderate
E3160,26,None,Within past 1-3 years,Minor,None,Pass,8,Moderate
E3161,722,None,None,None,None,Pass,8,Moderate
E3162,428,Minor,None,None,Flagged,Fail,10,Moderate
E3163,189,None,Within past 1-3 years,Major,None,Pass,9,Moderate
E3164,481,None,None,None,None,None,9,Moderate
E3165,171,None,None,Minor,None,Pass,7,Moderate
E3166,761,Major,Within past year,None,Flagged,None,15,High
E3167,129,None,None,None,Flagged,Pass,7,Moderate
E3168,441,None,Within past year,Minor,None,Fail,11,Moderate
E3169,47,Minor,Within past year,None,Flagged,Pass,10,Moderate
E3170,52,Minor,None,None,None,None,9,Moderate
E3171,533,Major,None,Major,None,None,14,High
E3172,74,Minor,Within past year,Major,None,Pass,11,Moderate
E3173,476,Minor,Within past year,Major,None,Fail,13,High
E3174,777,Minor,Within past year,Minor,None,Pass,12,Moderate
E3175,948,None,Within past 1-3 years,None,Flagged,Pass,10,Moderate
E3176,160,Minor,None,None,None,None,9,Moderate
E3177,76,Major,None,None,None,Pass,8,Moderate
E3178,138,Minor,Within past 1-3 years,None,None,Fail,9,Moderate
E3179,926,Minor,Within past year,None,None,Pass,11,Moderate
E3180,232,Major,Within past year,None,None,None,13,High
E3181,219,None,Within past 1-3 years,None,None,Fail,9,Moderate
E3182,792,None,None,None,None,None,10,Moderate
E3183,130,None,None,None,None,Fail,7,Moderate
E3184,92,Major,Within past 1-3 years,None,None,Fail,10,Moderate
E3185,666,Major,Within past year,None,None,Pass,12,Moderate
E3186,298,None,Within past year,Major,None,Pass,11,Moderate
E3187,438,None,None,Minor,Flagged,Pass,9,Moderate
E3188,632,Major,Within past 1-3 years,None,None,Pass,11,Moderate
E3189,101,None,Within past year,None,None,None,10,Moderate
E3190,126,Major,Within past 1-3 years,None,None,None,11,Moderate
E3191,649,Minor,None,Minor,None,Pass,10,Moderate
E3192,354,Minor,None,Minor,Flagged,None,12,Moderate
E3193,13,Major,Within past 1-3 years,None,None,None,11,Moderate
E3194,121,None,Within past year,None,Flagged,Pass,9,Moderate
E3195,43,None,Within past year,None,Flagged,Fail,10,Moderate
E3196,172,None,Within past 1-3 years,Major,None,Pass,9,Moderate
E3197,459,None,None,Major,None,Pass,9,Moderate
E3198,66,Minor,None,None,Flagged,Pass,8,Moderate
E3199,367,None,None,None,None,None,9,Moderate
E3200,345,Major,None,Minor,Flagged,Fail,12,Moderate
E3201,383,Minor,Within past year,None,None,Pass,10,Moderate
E3202,257,Minor,Within past 1-3 years,None,None,Pass,9,Moderate
E3203,95,None,Within past year,None,None,None,10,Moderate
E3204,523,None,None,Major,None,Fail,11,Moderate
E3205,88,Minor,Within past 1-3 years,Major,Flagged,None,13,High
E3206,34,None,Within past 1-3 years,None,None,Fail,8,Moderate
E3207,747,None,Within past 1-3 years,Major,Flagged,Pass,12,Moderate
E3208,48,None,None,Minor,None,None,9,Moderate
E3209,291,None,Within past year,None,Flagged,None,12,Moderate
E3210,214,None,Within past 1-3 years,Minor,None,None,11,Moderate
E3211,681,None,None,Minor,Flagged,Pass,10,Moderate
E3212,255,Minor,Within past 1-3 years,Major,None,Pass,11,Moderate
E3213,114,None,None,Major,None,Fail,9,Moderate
E3214,747,Minor,Within past 1-3 years,None,Flagged,None,13,High
E3215,269,Major,None,None,Flagged,Pass,10,Moderate
E3216,86,Minor,None,None,None,Pass,7,Moderate
E3217,37,Major,Within past 1-3 years,None,None,Fail,10,Moderate
E3218,47,Minor,None,Minor,Flagged,Fail,10,Moderate
E3219,907,None,None,None,None,None,10,Moderate
E3220,621,Major,Within past 1-3 years,None,Flagged,None,14,High
E3221,105,Minor,None,None,None,Pass,7,Moderate
E3222,319,None,None,None,None,Pass,7,Moderate
E3223,224,Major,Within past year,Minor,None,Fail,13,High
E3224,481,Minor,None,Minor,None,Pass,9,Moderate
E3225,339,None,Within past 1-3 years,None,Flagged,Pass,9,Moderate
E3226,423,None,Within past year,None,None,None,11,Moderate
E3227,294,None,None,None,None,Fail,8,Moderate
E3228,810,None,Within past 1-3 years,None,None,Fail,10,Moderate
E3229,968,Major,Within past year,Minor,Flagged,Pass,14,High
E3230,189,None,Within past year,None,None,Pass,8,Moderate
E3231,82,Minor,Within past year,Major,None,Fail,12,Moderate
E3232,178,None,None,None,None,Fail,7,Moderate
E3233,430,None,Within past year,None,None,Pass,9,Moderate
E3234,591,Minor,Within past 1-3 years,None,None,Pass,10,Moderate
E3235,859,Minor,Within past year,Minor,Flagged,Pass,13,High
E3236,238,Major,None,None,None,None,11,Moderate
E3237,162,Minor,Within past 1-3 years,None,Flagged,None,11,Moderate
E3238,410,None,Within past year,None,None,Fail,10,Moderate
E3239,139,None,Within past 1-3 years,None,Flagged,Fail,9,Moderate
E3240,722,Major,Within past year,None,None,Pass,12,Moderate
E3241,311,None,None,None,None,Pass,7,Moderate
E3242,44,Major,None,None,None,Fail,9,Moderate
E3243,59,Major,None,Major,None,Pass,10,Moderate
E3244,78,None,None,None,None,Fail,7,Moderate
E3245,34,Minor,None,None,Flagged,Fail,9,Moderate
E3246,250,None,None,Minor,Flagged,Pass,9,Moderate
E3247,499,None,None,Minor,None,None,10,Moderate
E3248,383,None,None,Major,None,Pass,9,Moderate
E3249,123,None,None,None,None,Pass,6,Low
E3250,58,None,Within past year,None,None,None,10,Moderate
E3251,124,None,None,None,None,Pass,6,Low
E3252,268,Major,None,None,Flagged,None,12,Moderate
E3253,40,Minor,None,None,None,None,9,Moderate
E3254,200,Minor,Within past year,None,Flagged,None,13,High
E3255,184,None,Within past 1-3 years,Major,Flagged,None,12,Moderate
E3256,497,None,None,None,None,Pass,7,Moderate
E3257,410,None,None,None,None,Pass,7,Moderate
E3258,140,None,None,None,None,Fail,7,Moderate
E3259,151,Major,Within past 1-3 years,None,None,Fail,10,Moderate
E3260,435,None,Within past 1-3 years,None,None,Pass,8,Moderate
E3261,238,Major,None,None,None,Pass,9,Moderate
E3262,40,Major,None,None,None,Fail,9,Moderate
E3263,554,Minor,Within past year,Minor,Flagged,Fail,14,High
E3264,176,None,Within past year,Major,None,Pass,10,Moderate
E3265,793,None,None,None,None,Pass,8,Moderate
E3266,647,Minor,None,None,None,None,11,Moderate
E3267,176,None,Within past year,None,None,Pass,8,Moderate
E3268,571,None,Within past year,None,None,Fail,11,Moderate
E3269,103,Major,None,Minor,None,None,11,Moderate
E3270,981,None,Within past 1-3 years,None,None,Pass,9,Moderate
E3271,22,None,Within past 1-3 years,None,None,Pass,7,Moderate
E3272,331,None,Within past 1-3 years,None,Flagged,Pass,9,Moderate
E3273,288,None,Within past year,None,Flagged,Fail,11,Moderate
E3274,51,None,None,Minor,None,Fail,8,Moderate
E3275,437,None,Within past 1-3 years,None,None,Pass,8,Moderate
E3276,175,Minor,None,None,None,Fail,8,Moderate
E3277,68,None,None,None,None,None,8,Moderate
E3278,815,Minor,Within past year,None,None,Pass,11,Moderate
E3279,599,Minor,Within past year,None,Flagged,None,14,High
E3280,156,None,None,Minor,None,None,9,Moderate
E3281,166,Minor,Within past 1-3 years,Minor,None,Pass,9,Moderate
E3282,196,None,None,None,None,None,8,Moderate
E3283,69,Minor,Within past year,Minor,Flagged,None,13,High
E3284,557,Minor,Within past 1-3 years,Minor,None,Pass,11,Moderate
E3285,502,Minor,Within past 1-3 years,None,None,Pass,10,Moderate
E3286,358,None,Within past year,Major,None,Pass,11,Moderate
E3287,93,Major,Within past 1-3 years,None,None,Pass,9,Moderate
E3288,932,None,None,Minor,None,Pass,9,Moderate
E3289,45,None,Within past 1-3 years,Minor,Flagged,Pass,9,Moderate
E3290,180,None,Within past 1-3 years,None,Flagged,Pass,8,Moderate
E3291,465,Minor,None,None,None,Fail,9,Moderate
E3292,83,None,Within past year,None,None,Pass,8,Moderate
E3293,223,None,Within past 1-3 years,None,None,Fail,9,Moderate
E3294,109,Minor,Within past 1-3 years,None,None,Fail,9,Moderate
E3295,148,Minor,None,None,Flagged,Fail,9,Moderate
E3296,198,Minor,Within past 1-3 years,None,None,None,10,Moderate
E3297,440,Major,None,None,None,None,11,Moderate
E3298,691,Major,Within past year,None,Flagged,Pass,13,High
E3299,724,None,None,None,None,Fail,9,Moderate
E3300,200,Major,Within past year,None,None,Fail,12,Moderate
E3301,218,None,Within past 1-3 years,None,None,Pass,8,Moderate
E3302,71,Major,None,None,Flagged,Pass,9,Moderate
E3303,42,None,Within past 1-3 years,Minor,None,Fail,9,Moderate
E3304,316,None,None,None,None,Pass,7,Moderate
E3305,94,Major,Within past year,None,None,None,12,Moderate
E3306,962,None,Within past year,None,None,Pass,10,Moderate
E3307,132,Major,Within past 1-3 years,None,None,Fail,10,Moderate
E3308,23,None,None,None,None,None,8,Moderate
E3309,206,None,Within past year,None,Flagged,None,12,Moderate
E3310,55,Major,Within past 1-3 years,Minor,Flagged,Pass,11,Moderate
E3311,20,Major,None,Major,None,Pass,10,Moderate
E3312,700,Minor,None,None,Flagged,Pass,10,Moderate
E3313,787,None,Within past 1-3 years,Major,Flagged,Fail,13,High
E3314,431,Major,None,None,None,Pass,9,Moderate
E3315,417,Major,None,None,None,Fail,10,Moderate
E3316,842,Major,None,Minor,None,None,13,High
E3317,309,None,Within past 1-3 years,None,None,None,10,Moderate
E3318,274,None,Within past 1-3 years,Major,None,Pass,10,Moderate
E3319,147,Major,None,None,None,Pass,8,Moderate
E3320,106,None,Within past 1-3 years,Major,None,Pass,9,Moderate
E3321,179,None,Within past 1-3 years,None,None,Pass,7,Moderate
E3322,979,None,None,Major,Flagged,Pass,11,Moderate
E3323,991,Minor,None,None,None,Fail,10,Moderate
E3324,133,Minor,Within past 1-3 years,Minor,None,Pass,9,Moderate
E3325,127,None,Within past year,None,None,Pass,8,Moderate
E3326,25,Major,Within past 1-3 years,Minor,None,Pass,10,Moderate
E3327,501,None,None,None,None,Pass,8,Moderate
E3328,285,Major,None,None,None,Fail,10,Moderate
E3329,31,None,None,Minor,None,Pass,7,Moderate
E3330,680,Minor,None,Major,None,Pass,11,Moderate
E3331,41,None,Within past 1-3 years,None,None,None,9,Moderate
E3332,236,None,None,None,None,None,9,Moderate
E3333,703,None,Within past year,Major,Flagged,Fail,14,High
E3334,707,Minor,Within past 1-3 years,None,None,Fail,11,Moderate
E3335,113,None,Within past 1-3 years,None,None,Pass,7,Moderate
E3336,89,Minor,Within past year,None,None,None,11,Moderate
E3337,249,Minor,None,None,Flagged,Fail,10,Moderate
E3338,814,None,Within past 1-3 years,Major,None,None,13,High
E3339,484,None,Within past 1-3 years,None,None,None,10,Moderate
E3340,677,Minor,None,Minor,None,None,12,Moderate
E3341,550,Major,None,Minor,None,None,13,High
E3342,346,Major,None,None,Flagged,None,12,Moderate
E3343,800,None,Within past year,Minor,None,None,13,High
E3344,471,None,Within past 1-3 years,Major,None,None,12,Moderate
E3345,450,None,None,Minor,None,Pass,8,Moderate
E3346,113,Minor,Within past year,Minor,None,None,12,Moderate
E3347,148,None,None,None,Flagged,Pass,7,Moderate
E3348,848,Minor,Within past 1-3 years,Minor,None,Fail,12,Moderate
E3349,29,None,Within past 1-3 years,None,Flagged,None,10,Moderate
E3350,172,None,None,None,None,Pass,6,Low
E3351,79,None,Within past year,Major,None,Pass,10,Moderate
E3352,274,None,Within past 1-3 years,Minor,None,Pass,9,Moderate
E3353,932,Major,None,Minor,None,Pass,11,Moderate
E3354,690,Minor,Within past 1-3 years,Minor,Flagged,Fail,13,High
E3355,649,Major,Within past 1-3 years,None,None,None,13,High
E3356,831,None,Within past 1-3 years,None,None,Fail,10,Moderate
E3357,38,None,Within past year,Minor,Flagged,None,12,Moderate
E3358,16,None,None,Major,None,Fail,9,Moderate
E3359,902,None,Within past 1-3 years,None,None,Pass,9,Moderate
E3360,876,None,Within past year,Major,Flagged,Pass,13,High
E3361,15,Minor,Within past 1-3 years,None,Flagged,None,11,Moderate
E3362,371,Minor,None,None,None,Pass,8,Moderate
E3363,418,Minor,None,Major,None,None,12,Moderate
E3364,128,Minor,None,None,Flagged,Pass,8,Moderate
E3365,28,Minor,Within past year,Minor,None,None,12,Moderate
E3366,215,Minor,Within past 1-3 years,None,None,Pass,9,Moderate
E3367,636,Minor,Within past 1-3 years,None,Flagged,Pass,11,Moderate
E3368,13,Major,None,None,Flagged,Fail,10,Moderate
E3369,588,None,None,None,None,Fail,9,Moderate
E3370,251,Minor,None,None,Flagged,Pass,9,Moderate
E3371,875,None,Within past 1-3 years,Minor,None,Pass,10,Moderate
E3372,19,None,None,Minor,None,None,9,Moderate
E3373,795,None,None,Minor,None,None,11,Moderate
E3374,184,None,None,None,None,Pass,6,Low
E3375,448,None,Within past 1-3 years,Major,Flagged,Pass,11,Moderate
E3376,627,Minor,Within past year,None,None,Pass,11,Moderate
E3377,140,None,Within past 1-3 years,Major,None,Fail,10,Moderate
E3378,90,None,Within past 1-3 years,Minor,None,Pass,8,Moderate
E3379,11,None,Within past year,None,None,Fail,9,Moderate
E3380,949,None,Within past 1-3 years,None,None,Pass,9,Moderate
E3381,232,None,Within past 1-3 years,None,Flagged,None,11,Moderate
E3382,879,None,None,None,None,Pass,8,Moderate
E3383,196,Minor,Within past year,Minor,Flagged,Pass,11,Moderate
E3384,121,None,Within past year,Major,None,Pass,10,Moderate
E3385,334,None,None,None,None,None,9,Moderate
E3386,345,Major,None,None,Flagged,None,12,Moderate
E3387,953,None,Within past 1-3 years,None,None,None,11,Moderate
E3388,140,Major,Within past year,None,None,Pass,10,Moderate
E3389,693,Major,None,Minor,Flagged,None,14,High
E3390,50,None,None,Minor,Flagged,Pass,8,Moderate
E3391,160,None,None,Major,None,Pass,8,Moderate
E3392,187,None,Within past 1-3 years,None,None,Pass,7,Moderate
E3393,554,None,None,Minor,Flagged,Pass,10,Moderate
E3394,927,Minor,None,None,Flagged,Fail,11,Moderate
E3395,439,Major,None,None,Flagged,None,12,Moderate
E3396,343,None,None,Minor,Flagged,Fail,10,Moderate
E3397,34,None,Within past 1-3 years,Minor,None,Pass,8,Moderate
E3398,54,Minor,Within past year,None,Flagged,None,12,Moderate
E3399,878,Major,Within past 1-3 years,None,None,Pass,11,Moderate
E3400,186,None,None,Major,None,Pass,8,Moderate
E3401,584,None,None,None,None,Pass,8,Moderate
E3402,40,None,Within past year,None,None,Fail,9,Moderate
E3403,95,None,None,Minor,None,Pass,7,Moderate
E3404,872,Major,None,None,None,Fail,11,Moderate
E3405,197,None,Within past 1-3 years,Major,None,Pass,9,Moderate
E3406,675,None,Within past year,None,None,Fail,11,Moderate
E3407,177,Minor,Within past 1-3 years,Major,None,Pass,10,Moderate
E3408,220,None,Within past year,None,None,Fail,10,Moderate
E3409,48,None,None,Major,None,Fail,9,Moderate
E3410,901,None,None,Major,None,Pass,10,Moderate
E3411,37,None,Within past year,None,None,Fail,9,Moderate
E3412,210,Major,None,Major,None,Pass,11,Moderate
E3413,544,Minor,None,None,None,Fail,10,Moderate
E3414,153,Minor,Within past year,Minor,None,None,12,Moderate
E3415,193,Major,Within past year,None,None,None,12,Moderate
E3416,634,Minor,Within past 1-3 years,Major,None,Pass,12,Moderate
E3417,146,None,Within past year,Minor,None,Pass,9,Moderate
E3418,60,Major,Within past year,None,None,Fail,11,Moderate
E3419,203,Major,None,None,Flagged,None,12,Moderate
E3420,485,None,None,None,Flagged,Pass,8,Moderate
E3421,679,Major,Within past year,None,None,Pass,12,Moderate
E3422,185,None,None,None,None,Pass,6,Low
E3423,985,Minor,None,None,Flagged,None,12,Moderate
E3424,939,Minor,None,None,None,None,11,Moderate
E3425,85,None,None,None,None,Fail,7,Moderate
E3426,73,Minor,None,None,Flagged,None,10,Moderate
